session,method,gender,emotion,n_annotators,agreement,path,absolute_path,emotion_label
3,impro,0,neu,4,2,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F023.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F023.wav,0
3,impro,0,exc,4,4,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M002.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M002.wav,6
3,impro,0,exc,4,4,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M003.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M003.wav,6
3,impro,0,exc,4,2,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M004.wav,6
3,impro,0,exc,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M005.wav,6
3,impro,0,exc,4,2,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M006.wav,6
3,impro,0,exc,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M007.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M007.wav,6
3,impro,0,exc,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M008.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M008.wav,6
3,impro,0,neu,4,2,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M009.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M009.wav,0
3,impro,0,exc,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M010.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M010.wav,6
3,impro,0,exc,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M011.wav,6
3,impro,0,exc,4,4,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M013.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M013.wav,6
3,impro,0,hap,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M014.wav,4
3,impro,0,exc,4,4,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M015.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M015.wav,6
3,impro,0,exc,4,2,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M016.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M016.wav,6
3,impro,0,exc,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M017.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M017.wav,6
3,impro,0,exc,4,4,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M018.wav,6
3,impro,0,exc,4,2,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M019.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M019.wav,6
3,impro,0,exc,4,4,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M020.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M020.wav,6
3,impro,0,exc,4,2,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M022.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M022.wav,6
3,impro,0,exc,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M023.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M023.wav,6
3,impro,0,exc,4,4,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M024.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M024.wav,6
3,impro,0,hap,4,3,Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M025.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_M025.wav,4
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F004.wav,6
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F005.wav,6
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F006.wav,6
3,impro,1,exc,4,4,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F007.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F007.wav,6
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F008.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F008.wav,6
3,impro,1,exc,4,4,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F009.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F009.wav,6
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F011.wav,6
3,impro,1,exc,4,4,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F012.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F012.wav,6
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F013.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F013.wav,6
3,impro,1,hap,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F014.wav,4
3,impro,1,hap,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F015.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F015.wav,4
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F016.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F016.wav,6
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F017.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F017.wav,6
3,impro,1,hap,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F018.wav,4
3,impro,1,hap,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F019.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F019.wav,4
3,impro,1,hap,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F020.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F020.wav,4
3,impro,1,hap,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F021.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F021.wav,4
3,impro,1,exc,4,4,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_F024.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_F024.wav,6
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M000.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M000.wav,6
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M001.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M001.wav,6
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M002.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M002.wav,6
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M005.wav,6
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M006.wav,6
3,impro,1,exc,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M007.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M007.wav,6
3,impro,1,sur,4,2,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M009.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M009.wav,2
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M010.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M010.wav,6
3,impro,1,hap,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M015.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M015.wav,4
3,impro,1,exc,4,3,Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M021.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M021.wav,6
3,script,1,sad,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F000.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F000.wav,5
3,script,1,ang,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F003.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F003.wav,3
3,script,1,sad,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F010.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F010.wav,5
3,script,1,sad,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F011.wav,5
3,script,1,ang,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F012.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F012.wav,3
3,script,1,fru,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F013.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F013.wav,1
3,script,1,fru,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F014.wav,1
3,script,1,fru,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F017.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F017.wav,1
3,script,1,fru,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_F018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_F018.wav,1
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M000.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M000.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M001.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M001.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M002.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M002.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M003.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M003.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M004.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M005.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M006.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M009.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M009.wav,6
3,script,1,exc,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M010.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M010.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M011.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M013.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M013.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M014.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M015.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M015.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M016.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M016.wav,6
3,script,1,neu,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M017.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M017.wav,0
3,script,1,sur,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M018.wav,2
3,script,1,neu,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M019.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M019.wav,0
3,script,1,neu,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M020.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M020.wav,0
3,script,1,exc,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M021.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M021.wav,6
3,script,1,neu,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M022.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M022.wav,0
3,script,1,neu,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M023.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M023.wav,0
3,script,1,sur,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M030.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M030.wav,2
3,script,1,fru,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M034.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M034.wav,1
3,script,1,exc,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M036.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M036.wav,6
3,script,1,exc,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M038.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M038.wav,6
3,script,1,exc,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M039.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M039.wav,6
3,script,1,exc,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M040.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M040.wav,6
3,script,1,exc,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M041.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M041.wav,6
3,script,1,exc,3,3,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M042.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M042.wav,6
3,script,1,neu,3,2,Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M044.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M044.wav,0
3,script,0,exc,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F003.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_F003.wav,6
3,script,0,exc,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_F004.wav,6
3,script,0,exc,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_F005.wav,6
3,script,0,exc,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_F006.wav,6
3,script,0,sad,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F018.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_F018.wav,5
3,script,0,exc,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_M004.wav,6
3,script,0,exc,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_M006.wav,6
3,script,0,neu,3,2,Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M035.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_script03_1\Ses03M_script03_1_M035.wav,0
3,impro,0,neu,4,4,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F000.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F000.wav,0
3,impro,0,neu,4,3,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F001.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F001.wav,0
3,impro,0,neu,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F002.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F002.wav,0
3,impro,0,fru,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F003.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F003.wav,1
3,impro,0,fru,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F004.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F004.wav,1
3,impro,0,neu,4,3,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F005.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F005.wav,0
3,impro,0,fru,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F006.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F006.wav,1
3,impro,0,neu,4,3,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F007.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F007.wav,0
3,impro,0,neu,4,4,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F008.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F008.wav,0
3,impro,0,neu,4,3,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F009.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F009.wav,0
3,impro,0,fru,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F010.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F010.wav,1
3,impro,0,neu,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F011.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F011.wav,0
3,impro,0,neu,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F012.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F012.wav,0
3,impro,0,neu,4,2,Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F014.wav,E:\Final-year-project\AI-PublicSpeaking-Anxiety\datasets\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_F014.wav,0
